============================================================================================
ANSOFT                                                                              10/31/19
Patch Transfer Function                                                             18:33:59

--------------------------------------------------------------------------------------------
        Freq [GHz]               vRe []               vIm []   sqrt(vRe^2+vIm^2) []
                           Phase='0deg'         Phase='0deg'           Phase='0deg'
20.870000000000001    0.001707820786357   -0.000813325359442      0.001891599846327
20.879999999999999    0.001708377309998   -0.000816968481000      0.001893671178495
20.890000000000001    0.001708930982549   -0.000820622264340      0.001895749457034
20.899999999999999    0.001709481749374   -0.000824286744230      0.001897834684096
20.910000000000000    0.001710029665111   -0.000827961947989      0.001899926957248
20.920000000000002    0.001710574635385   -0.000831647993584      0.001902026279643
20.930000000000000    0.001711116675097   -0.000835344879774      0.001904132701247
20.940000000000001    0.001711655749478   -0.000839052703417      0.001906246270510
20.949999999999999    0.001712191704550   -0.000842771526600      0.001908366914190
20.960000000000001    0.001712724694290   -0.000846501379126      0.001910494821583
20.969999999999999    0.001713254554787   -0.000850242344193      0.001912629920648
20.980000000000000    0.001713781300942   -0.000853994487614      0.001914772292554
20.989999999999998    0.001714304863215   -0.000857757831742      0.001916921923803
21.000000000000000    0.001714825246574   -0.000861532448598      0.001919078890060
21.010000000000002    0.001715342406315   -0.000865318406479      0.001921243221327
21.020000000000000    0.001715856267933   -0.000869115798518      0.001923414932727
21.030000000000001    0.001716366876130   -0.000872924607331      0.001925594096262
21.039999999999999    0.001716874037193   -0.000876744984411      0.001927780648123
21.050000000000001    0.001717377850461   -0.000880576887540      0.001929974698312
21.059999999999999    0.001717878296067   -0.000884420495530      0.001932176351427
21.070000000000000    0.001718375274670   -0.000888275798449      0.001934385555857
21.079999999999998    0.001718868741566   -0.000892142845967      0.001936602336140
21.090000000000000    0.001719358627216   -0.000896021772193      0.001938826734194
21.100000000000001    0.001719845011094   -0.000899912567195      0.001941058858144
21.109999999999999    0.001720327749154   -0.000903815340246      0.001943298673332
21.120000000000001    0.001720806747023   -0.000907730131084      0.001945546157632
21.129999999999999    0.001721282168613   -0.000911656999313      0.001947801526949
21.140000000000001    0.001721753785441   -0.000915596081528      0.001950064686668
21.149999999999999    0.001722221587571   -0.000919547333024      0.001952335651052
21.160000000000000    0.001722685639576   -0.000923510877978      0.001954614579539
21.170000000000002    0.001723145767609   -0.000927486773511      0.001956901390328
21.180000000000000    0.001723601976636   -0.000931475104063      0.001959196172759
21.190000000000001    0.001724054221955   -0.000935475941657      0.001961498967030
21.199999999999999    0.001724502478730   -0.000939489313611      0.001963809809919
21.210000000000001    0.001724946692323   -0.000943515304365      0.001966128739662
21.219999999999999    0.001725386753459   -0.000947553971040      0.001968455734083
21.230000000000000    0.001725822721743   -0.000951605442779      0.001970790954316
21.239999999999998    0.001726254477966   -0.000955669699715      0.001973134333402
21.250000000000000    0.001726681982391   -0.000959746878441      0.001975485950087
21.260000000000002    0.001727105244952   -0.000963836983925      0.001977845863237
21.270000000000000    0.001727524111671   -0.000967940147793      0.001980214050580
21.280000000000001    0.001727938632218   -0.000972056461936      0.001982590649101
21.289999999999999    0.001728348717187   -0.000976185899034      0.001984975616393
21.300000000000001    0.001728754272202   -0.000980328635419      0.001987369006269
21.309999999999999    0.001729155312166   -0.000984484668607      0.001989770880356
21.320000000000000    0.001729551717868   -0.000988654088005      0.001992181229334
21.329999999999998    0.001729943553882   -0.000992836935833      0.001994600180681
21.340000000000000    0.001730330616557   -0.000997033400838      0.001997027702607
21.350000000000001    0.001730712990333   -0.001001243445769      0.001999463901300
21.359999999999999    0.001731090526200   -0.001005467160031      0.002001908744124
21.370000000000001    0.001731463199321   -0.001009704657868      0.002004362319223
21.379999999999999    0.001731830935190   -0.001013955971565      0.002006824631190
21.390000000000001    0.001732193684138   -0.001018221200462      0.002009295740412
21.399999999999999    0.001732551461065   -0.001022500411616      0.002011775747193
21.410000000000000    0.001732904116960   -0.001026793711818      0.002014264631375
21.420000000000002    0.001733251607120   -0.001031101123420      0.002016762420391
21.430000000000000    0.001733593911675   -0.001035422753213      0.002019269206537
21.440000000000001    0.001733930896516   -0.001039758670736      0.002021784965634
21.449999999999999    0.001734262631181   -0.001044108990231      0.002024309871881
21.460000000000001    0.001734588961693   -0.001048473726600      0.002026843857182
21.469999999999999    0.001734909744005   -0.001052852986634      0.002029386910204
21.480000000000000    0.001735225092361   -0.001057246829938      0.002031939216751
21.489999999999998    0.001735534862715   -0.001061655405524      0.002034500788837
21.500000000000000    0.001735838965662   -0.001066078735742      0.002037071620123
21.510000000000002    0.001736137341595   -0.001070516895100      0.002039651757427
21.520000000000000    0.001736429920977   -0.001074970035091      0.002042241280263
21.530000000000001    0.001736716703808   -0.001079438115981      0.002044840227382
21.539999999999999    0.001736997526174   -0.001083921309131      0.002047448609935
21.550000000000001    0.001737272388077   -0.001088419644345      0.002050066504426
21.559999999999999    0.001737541210041   -0.001092933263183      0.002052693979716
21.570000000000000    0.001737803887761   -0.001097462255052      0.002055331056930
21.579999999999998    0.001738060366598   -0.001102006595118      0.002057977738855
21.590000000000000    0.001738310621716   -0.001106566477095      0.002060634170784
21.600000000000001    0.001738554509072   -0.001111141960587      0.002063300326563
21.609999999999999    0.001738791988929   -0.001115733102717      0.002065976267352
21.620000000000001    0.001739022986781   -0.001120340007792      0.002068662051088
21.629999999999999    0.001739247413221   -0.001124962730449      0.002071357697090
21.640000000000001    0.001739465218579   -0.001129601394865      0.002074063296509
21.649999999999999    0.001739676278678   -0.001134256107832      0.002076778869487
21.660000000000000    0.001739880573649   -0.001138926886735      0.002079504475564
21.670000000000002    0.001740077984285   -0.001143613902936      0.002082240175960
21.680000000000000    0.001740268391375   -0.001148317153952      0.002084985937622
21.690000000000001    0.001740451829689   -0.001153036756510      0.002087741922109
21.699999999999999    0.001740628115446   -0.001157772872037      0.002090508134283
21.710000000000001    0.001740797179106   -0.001162525495568      0.002093284583288
21.719999999999999    0.001740958946165   -0.001167294786047      0.002096071365619
21.730000000000000    0.001741113376886   -0.001172080825432      0.002098868564851
21.739999999999998    0.001741260307356   -0.001176883650975      0.002101676137255
21.750000000000000    0.001741399742542   -0.001181703379402      0.002104494224325
21.760000000000002    0.001741531508598   -0.001186540157241      0.002107322837200
21.770000000000000    0.001741655570753   -0.001191393986976      0.002110162022058
21.780000000000001    0.001741771804831   -0.001196264985331      0.002113011816161
21.789999999999999    0.001741880131361   -0.001201153288902      0.002115872306041
21.800000000000001    0.001741980451000   -0.001206058994546      0.002118743540401
21.809999999999999    0.001742072659440   -0.001210982159384      0.002121625542153
21.820000000000000    0.001742156707012   -0.001215922880274      0.002124518402499
21.829999999999998    0.001742232479472   -0.001220881273940      0.002127422171922
21.840000000000000    0.001742299842710   -0.001225857390055      0.002130336847229
21.850000000000001    0.001742358697386   -0.001230851395013      0.002133262521811
21.859999999999999    0.001742408968993   -0.001235863303717      0.002136199223083
21.870000000000001    0.001742450587992   -0.001240893287529      0.002139147073632
21.879999999999999    0.001742483415307   -0.001245941450759      0.002142106101793
21.890000000000001    0.001742507291991   -0.001251007815756      0.002145076273172
21.899999999999999    0.001742522242880   -0.001256092476897      0.002148057745371
21.910000000000000    0.001742528074258   -0.001261195652730      0.002151050572172
21.920000000000002    0.001742524666917   -0.001266317325871      0.002154054731109
21.930000000000000    0.001742511946350   -0.001271457652783      0.002157070338675
21.940000000000001    0.001742489753612   -0.001276616727839      0.002160097407813
21.949999999999999    0.001742458083735   -0.001281794613128      0.002163136057630
21.960000000000001    0.001742416718170   -0.001286991460144      0.002166186288906
21.969999999999999    0.001742365617180   -0.001292207340910      0.002169248200606
21.980000000000000    0.001742304577116   -0.001297442362218      0.002172321781578
21.989999999999998    0.001742233553274   -0.001302696630860      0.002175407149525
22.000000000000000    0.001742152411543   -0.001307970303297      0.002178504381302
22.010000000000002    0.001742061022781   -0.001313263332342      0.002181613436695
22.020000000000000    0.001741959242943   -0.001318575988701      0.002184734455730
22.030000000000001    0.001741846992556   -0.001323908334460      0.002187867505936
22.039999999999999    0.001741724167311   -0.001329260421775      0.002191012629789
22.050000000000001    0.001741590538725   -0.001334632352469      0.002194169802188
22.059999999999999    0.001741446037259   -0.001340024270588      0.002197339151440
22.070000000000000    0.001741290573505   -0.001345436277956      0.002200520765505
22.079999999999998    0.001741123953749   -0.001350868508683      0.002203714670748
22.090000000000000    0.001740946098518   -0.001356321044726      0.002206920953344
22.100000000000001    0.001740756799195   -0.001361793945689      0.002210139584836
22.109999999999999    0.001740555991209   -0.001367287410255      0.002213370737309
22.120000000000001    0.001740343520581   -0.001372801502995      0.002216614431121
22.129999999999999    0.001740119198563   -0.001378336228877      0.002219870623492
22.140000000000001    0.001739882965550   -0.001383891923176      0.002223139579253
22.149999999999999    0.001739634578157   -0.001389468503936      0.002226421161629
22.160000000000000    0.001739373996648   -0.001395066149971      0.002229715556525
22.170000000000002    0.001739101042208   -0.001400685020227      0.002233022830357
22.180000000000000    0.001738815506221   -0.001406325144505      0.002236342947033
22.190000000000001    0.001738517304247   -0.001411986632082      0.002239676018166
22.199999999999999    0.001738206217736   -0.001417669691574      0.002243022115313
22.210000000000001    0.001737882182117   -0.001423374303112      0.002246381286799
22.219999999999999    0.001737544944069   -0.001429100700148      0.002249753596246
22.230000000000000    0.001737194468823   -0.001434848952220      0.002253139174173
22.239999999999998    0.001736830493125   -0.001440619128867      0.002256537975818
22.250000000000000    0.001736452872931   -0.001446411418838      0.002259950126099
22.260000000000002    0.001736061439361   -0.001452225846968      0.002263375627649
22.270000000000000    0.001735656058304   -0.001458062572202      0.002266814597002
22.280000000000001    0.001735236536045   -0.001463921793222      0.002270267132453
22.289999999999999    0.001734802798079   -0.001469803500095      0.002273733290673
22.300000000000001    0.001734354516580   -0.001475707841832      0.002277213038700
22.309999999999999    0.001733891587239   -0.001481634952544      0.002280706506524
22.320000000000000    0.001733413866013   -0.001487584936538      0.002284213775963
22.329999999999998    0.001732921109516   -0.001493557908056      0.002287734861500
22.340000000000000    0.001732413163769   -0.001499554050881      0.002291269892770
22.350000000000001    0.001731889864858   -0.001505573384880      0.002294818886374
22.359999999999999    0.001731350994235   -0.001511616044163      0.002298381893900
22.370000000000001    0.001730796373084   -0.001517682187676      0.002301959015246
22.379999999999999    0.001730225847428   -0.001523771929662      0.002305550341401
22.390000000000001    0.001729639173881   -0.001529885324758      0.002309155858476
22.399999999999999    0.001729036193496   -0.001536022586547      0.002312775722979
22.410000000000000    0.001728416727460   -0.001542183739865      0.002316409953197
22.420000000000002    0.001727780537355   -0.001548369003262      0.002320058653467
22.430000000000000    0.001727127394695   -0.001554578371771      0.002323721788744
22.440000000000001    0.001726457095833   -0.001560812098712      0.002327399516893
22.449999999999999    0.001725769466920   -0.001567070189051      0.002331091853695
22.460000000000001    0.001725064329143   -0.001573352791801      0.002334798909360
22.469999999999999    0.001724341444083   -0.001579660105643      0.002338520785698
22.480000000000000    0.001723600543520   -0.001585992175281      0.002342257461014
22.489999999999998    0.001722841478441   -0.001592349090122      0.002346009033369
22.500000000000000    0.001722064005462   -0.001598731053816      0.002349775610849
22.510000000000002    0.001721267896097   -0.001605138106098      0.002353557203422
22.520000000000000    0.001720452892061   -0.001611570425782      0.002357353896015
22.530000000000001    0.001719618854274   -0.001618028146980      0.002361165832464
22.539999999999999    0.001718765425111   -0.001624511349163      0.002364992961959
22.550000000000001    0.001717892450591   -0.001631020082003      0.002368835363569
22.559999999999999    0.001716999652560   -0.001637554623654      0.002372693185463
22.570000000000000    0.001716086852204   -0.001644114984051      0.002376566465531
22.579999999999998    0.001715153776335   -0.001650701302271      0.002380455264397
22.590000000000000    0.001714200131897   -0.001657313747193      0.002384359651737
22.600000000000001    0.001713225710273   -0.001663952388357      0.002388279691548
22.609999999999999    0.001712230258144   -0.001670617320137      0.002392215434957
22.620000000000001    0.001711213512256   -0.001677308761083      0.002396167015159
22.629999999999999    0.001710175239158   -0.001684026671459      0.002400134408489
22.640000000000001    0.001709115125925   -0.001690771354254      0.002404117777071
22.649999999999999    0.001708032919237   -0.001697542834304      0.002408117133259
22.660000000000000    0.001706928335972   -0.001704341126511      0.002412132463125
22.670000000000002    0.001705801152613   -0.001711166583535      0.002416164036001
22.680000000000000    0.001704651076104   -0.001718019135837      0.002420211776347
22.690000000000001    0.001703477813389   -0.001724899001968      0.002424275815104
22.699999999999999    0.001702281046575   -0.001731806226632      0.002428356145241
22.710000000000001    0.001701060621685   -0.001738740958839      0.002432452951362
22.719999999999999    0.001699816032079   -0.001745703377404      0.002436566195446
22.730000000000000    0.001698547113844   -0.001752693487293      0.002440695957785
22.739999999999998    0.001697253673265   -0.001759711457388      0.002444842417145
22.750000000000000    0.001695935203702   -0.001766757446632      0.002449005530902
22.760000000000002    0.001694591521376   -0.001773831474896      0.002453185383465
22.770000000000000    0.001693222209052   -0.001780933730926      0.002457382022229
22.780000000000001    0.001691827137588   -0.001788064319030      0.002461595635450
22.789999999999999    0.001690405805311   -0.001795223303782      0.002465826128719
22.800000000000001    0.001688958003606   -0.001802410854059      0.002470073688126
22.809999999999999    0.001687483359942   -0.001809627074171      0.002474338343407
22.820000000000000    0.001685981531594   -0.001816872048558      0.002478620133402
22.829999999999998    0.001684452295043   -0.001824145926230      0.002482919228339
22.840000000000000    0.001682895138684   -0.001831448781694      0.002487235551325
22.850000000000001    0.001681309843966   -0.001838780674555      0.002491569216484
22.859999999999999    0.001679696068162   -0.001846141798527      0.002495920355634
22.870000000000001    0.001678053344369   -0.001853532262886      0.002500288958522
22.879999999999999    0.001676381459004   -0.001860952132203      0.002504675155473
22.890000000000001    0.001674679979934   -0.001868401540589      0.002509078984820
22.899999999999999    0.001672948594233   -0.001875880527781      0.002513500498001
22.910000000000000    0.001671186810164   -0.001883389277559      0.002517939738216
22.920000000000002    0.001669394458846   -0.001890927869395      0.002522396889168
22.930000000000000    0.001667570969069   -0.001898496347995      0.002526871844838
22.940000000000001    0.001665716072612   -0.001906094867336      0.002531364785613
22.949999999999999    0.001663829352242   -0.001913723477089      0.002535875718591
22.960000000000001    0.001661910400660   -0.001921382356068      0.002540404758701
22.969999999999999    0.001659958830437   -0.001929071568844      0.002544951951701
22.980000000000000    0.001657974264076   -0.001936791209792      0.002549517376027
22.989999999999998    0.001655956294280   -0.001944541288845      0.002554101030223
23.000000000000000    0.001653904518716   -0.001952321925213      0.002558703002831
23.010000000000002    0.001651818445647   -0.001960133392084      0.002563323446649
23.020000000000000    0.001649697767114   -0.001967975515612      0.002567962295842
23.030000000000001    0.001647541966545   -0.001975848484543      0.002572619630921
23.039999999999999    0.001645350686312   -0.001983752482659      0.002577295635624
23.050000000000001    0.001643123385005   -0.001991687360949      0.002581990124326
23.059999999999999    0.001640859719898   -0.001999653412469      0.002586703382760
23.070000000000000    0.001638559243957   -0.002007650681922      0.002591435443259
23.079999999999998    0.001636221485310   -0.002015679159373      0.002596186284249
23.090000000000000    0.001633845996924   -0.002023738929264      0.002600955977229
23.100000000000001    0.001631432282093   -0.002031830185309      0.002605744652299
23.109999999999999    0.001628979854045   -0.002039952857968      0.002610552245717
23.120000000000001    0.001626488290582   -0.002048107011815      0.002615378842777
23.129999999999999    0.001623957080095   -0.002056292746191      0.002620224504890
23.140000000000001    0.001621385800387   -0.002064510279644      0.002625089447705
23.149999999999999    0.001618773964686   -0.002072759398593      0.002629973511882
23.160000000000000    0.001616120962043   -0.002081040271916      0.002634876767003
23.170000000000002    0.001613426375227   -0.002089353038693      0.002639799384153
23.180000000000000    0.001610689662829   -0.002097697659185      0.002644741321811
23.190000000000001    0.001607910333110   -0.002106074192998      0.002649702652324
23.199999999999999    0.001605087859563   -0.002114482585494      0.002654683341055
23.210000000000001    0.001602221750449   -0.002122923025421      0.002659683573186
23.219999999999999    0.001599311369986   -0.002131395562450      0.002664703342175
23.230000000000000    0.001596356335710   -0.002139900171746      0.002669742739591
23.239999999999998    0.001593355967135   -0.002148436818538      0.002674801675126
23.250000000000000    0.001590309792391   -0.002157005557466      0.002679880260518
23.260000000000002    0.001587217215432   -0.002165606517671      0.002684978599233
23.270000000000000    0.001584077615375   -0.002174239609747      0.002690096610184
23.280000000000001    0.001580890555120   -0.002182904903234      0.002695234454334
23.289999999999999    0.001577655398884   -0.002191602273954      0.002700392024286
23.300000000000001    0.001574371500951   -0.002200331980194      0.002705569523422
23.309999999999999    0.001571038359647   -0.002209093788503      0.002710766846094
23.320000000000000    0.001567655383893   -0.002217887803189      0.002715984114494
23.329999999999998    0.001564221883269   -0.002226714049088      0.002721221335449
23.340000000000000    0.001560737276630   -0.002235572521231      0.002726478561138
23.350000000000001    0.001557201052369   -0.002244462946432      0.002731755669054
23.359999999999999    0.001553612410790   -0.002253385637615      0.002737052859331
23.370000000000001    0.001549970830353   -0.002262340470603      0.002742370139108
23.379999999999999    0.001546275645473   -0.002271327311285      0.002747707431073
23.390000000000001    0.001542526235267   -0.002280346219268      0.002753064849620
23.399999999999999    0.001538721983821   -0.002289397110109      0.002758442399484
23.410000000000000    0.001534862091440   -0.002298479958976      0.002763840039067
23.420000000000002    0.001530946021682   -0.002307594656591      0.002769257810394
23.430000000000000    0.001526973064257   -0.002316741202956      0.002774695756374
23.440000000000001    0.001522942508878   -0.002325919419255      0.002780153778160
23.449999999999999    0.001518853689960   -0.002335129484304      0.002785632107794
23.460000000000001    0.001514705922047   -0.002344371060343      0.002791130541350
23.469999999999999    0.001510498519688   -0.002353644241745      0.002796649244128
23.480000000000000    0.001506230732858   -0.002362948760290      0.002802188049429
23.489999999999998    0.001501901851267   -0.002372284566307      0.002807747003271
23.500000000000000    0.001497511174560   -0.002381651694566      0.002813326236355
23.510000000000002    0.001493057937813   -0.002391049896713      0.002818925613463
23.520000000000000    0.001488541415834   -0.002400479023738      0.002824545112060
23.530000000000001    0.001483960888401   -0.002409939035904      0.002830184812884
23.539999999999999    0.001479315550851   -0.002419429764331      0.002835844650809
23.550000000000001    0.001474604702831   -0.002428951020270      0.002841524606348
23.559999999999999    0.001469827470137   -0.002438502644777      0.002847224603110
23.570000000000000    0.001464983157383   -0.002448084647786      0.002852944810917
23.579999999999998    0.001460070964873   -0.002457696592195      0.002858684970708
23.590000000000000    0.001455090122715   -0.002467338428334      0.002864445179290
23.600000000000001    0.001450039796441   -0.002477009987324      0.002870225407275
23.609999999999999    0.001444919161523   -0.002486711020811      0.002876025570880
23.620000000000001    0.001439727458000   -0.002496441359916      0.002881845696220
23.629999999999999    0.001434463796770   -0.002506200726484      0.002887685659083
23.640000000000001    0.001429127402973   -0.002515989001306      0.002893545539406
23.649999999999999    0.001423717387505   -0.002525805886358      0.002899425214597
23.660000000000000    0.001418232920870   -0.002535651014078      0.002905324540053
23.670000000000002    0.001412673118931   -0.002545524215587      0.002911243526930
23.680000000000000    0.001407037201861   -0.002555425282268      0.002917182212457
23.690000000000001    0.001401324240821   -0.002565353786955      0.002923140379824
23.699999999999999    0.001395533351675   -0.002575309560768      0.002929118070242
23.710000000000001    0.001389663734728   -0.002585292265947      0.002935115227037
23.719999999999999    0.001383714376701   -0.002595301544864      0.002941131684414
23.730000000000000    0.001377684443129   -0.002605337129299      0.002947167450645
23.739999999999998    0.001371572990271   -0.002615398631822      0.002953222387660
23.750000000000000    0.001365379094255   -0.002625485635199      0.002959296350767
23.760000000000002    0.001359101925584   -0.002635597801671      0.002965389319516
23.770000000000000    0.001352740441176   -0.002645734843150      0.002971501230262
23.780000000000001    0.001346293781731   -0.002655896233126      0.002977631902681
23.789999999999999    0.001339760938937   -0.002666081643776      0.002983781276297
23.800000000000001    0.001333141028659   -0.002676290608196      0.002989949233985
23.809999999999999    0.001326433002848   -0.002686522589943      0.002996135533870
23.820000000000000    0.001319636017104   -0.002696777340666      0.003002340294299
23.829999999999998    0.001312748998545   -0.002707054244450      0.003008563214489
23.840000000000000    0.001305770998464   -0.002717352794655      0.003014804157992
23.850000000000001    0.001298701018481   -0.002727672564114      0.003021063050058
23.859999999999999    0.001291538090022   -0.002738013036255      0.003027339760364
23.870000000000001    0.001284281204775   -0.002748373565359      0.003033634036548
23.879999999999999    0.001276929354428   -0.002758753624920      0.003039945746097
23.890000000000001    0.001269481520735   -0.002769152817573      0.003046274882305
23.899999999999999    0.001261936670549   -0.002779570259183      0.003052621002714
23.910000000000000    0.001254293840261   -0.002790005621924      0.003058984211807
23.920000000000002    0.001246551947054   -0.002800458190540      0.003065364225286
23.930000000000000    0.001238709923011   -0.002810927200105      0.003071760732488
23.940000000000001    0.001230766809490   -0.002821412064506      0.003078173643101
23.949999999999999    0.001222721498839   -0.002831912078423      0.003084602710827
23.960000000000001    0.001214572987713   -0.002842426576270      0.003091047780926
23.969999999999999    0.001206320151074   -0.002852954773252      0.003097508554485
23.980000000000000    0.001197962017864   -0.002863496073323      0.003103984980341
23.989999999999998    0.001189497497813   -0.002874049532743      0.003110476653821
24.000000000000000    0.001180925416213   -0.002884614386586      0.003116983316920
24.010000000000002    0.001172244834293   -0.002895189939463      0.003123504880274
24.020000000000000    0.001163454550023   -0.002905775227767      0.003130040920543
24.030000000000001    0.001154553669336   -0.002916369625649      0.003136591457105
24.039999999999999    0.001145540893345   -0.002926971911214      0.003143155819771
24.050000000000001    0.001136415278312   -0.002937581408942      0.003149733991775
24.059999999999999    0.001127175666912   -0.002948197175093      0.003156325643419
24.070000000000000    0.001117821048349   -0.002958818186454      0.003162930438158
24.079999999999998    0.001108350208181   -0.002969443489351      0.003169548046713
24.090000000000000    0.001098762133127   -0.002980072199648      0.003176178291644
24.100000000000001    0.001089055703116   -0.002990703095451      0.003182820656215
24.109999999999999    0.001079229808013   -0.003001335183347      0.003189474856666
24.120000000000001    0.001069283409702   -0.003011967599071      0.003196140771011
24.129999999999999    0.001059215345894   -0.003022598922044      0.003202817727021
24.140000000000001    0.001049024521354   -0.003033228148922      0.003209505483687
24.149999999999999    0.001038709888031   -0.003043854296228      0.003216203850530
