#=========================================================================================#===
#ANSOFT                                                                              #03/24/20
#Uncoupled Dipole Transfer Function (10mm)                                           #11:44:38
#
#-----------------------------------------------------------------------------------------#---
#        Freq [GHz]                eRe []                 eIm []
#                            Phase='0deg'           Phase='0deg'
25.109999999999999   127.449491297771047     72.141552526129502
25.120000000000001   127.904341563457905     71.353622671669370
25.129999999999999   128.354236167654619     70.562802348945553
25.140000000000001   128.799162707558168     69.769134592526186
25.149999999999999   129.239069605204975     68.972641371191884
25.160000000000000   129.673966945703654     68.173353313316198
25.170000000000002   130.103829443137442     67.371319173500169
25.180000000000000   130.528635556381971     66.566553079444148
25.190000000000001   130.948375249455125     65.759089321270480
25.199999999999999   131.363026339131551     64.948974613452648
25.210000000000001   131.772574738817582     64.136211106411508
25.219999999999999   132.176985367401272     63.320854252713737
25.230000000000000   132.576269348748269     62.502925981073581
25.239999999999998   132.970391554499201     61.682471436780730
25.250000000000000   133.359337681513807     60.859509141626042
25.260000000000002   133.743096824672961     60.034074249319666
25.270000000000000   134.121639617761247     59.206200061771874
