#============================================================================================
#ANSOFT                                                                              01/15/20
#Slot TF - 10 slots at spacing 7.753mm and an array input impedance 435 Ohms         12:41:36
#
#--------------------------------------------------------------------------------------------
#        Freq [GHz]            osVre []             osVim []
#                          Phase='0deg'         Phase='0deg'
25.449999999999999   0.003058511843801   -0.000388425730349
25.460000000000001   0.003027849692201   -0.000392592963723
25.469999999999999   0.002997971706286   -0.000395807512110
25.480000000000000   0.002968902764809   -0.000398187355320
25.489999999999998   0.002940572175062   -0.000399751579331
25.500000000000000   0.002913076980350   -0.000400546331334
25.510000000000002   0.002886386770511   -0.000400635656659
25.520000000000000   0.002860501421324   -0.000400070791867
25.530000000000001   0.002835418152121   -0.000398901060313
25.539999999999999   0.002811132404267   -0.000397173698227
25.550000000000001   0.002787637351436   -0.000394933937608
25.559999999999999   0.002764924503584   -0.000392224912362
25.570000000000000   0.002742983568054   -0.000389087706689
25.579999999999998   0.002721803309430   -0.000385561369207
25.590000000000000   0.002701370715521   -0.000381682887147
25.600000000000001   0.002681671865154   -0.000377487284217
25.609999999999999   0.002662691665740   -0.000373007522139
25.620000000000001   0.002644414458876   -0.000368274678698
25.629999999999999   0.002626823526258   -0.000363317854888
25.640000000000001   0.002609901787565   -0.000358164304428
25.649999999999999   0.002593631266555   -0.000352839402874
25.660000000000000   0.002577994020618   -0.000347366737561
25.670000000000002   0.002562971337775   -0.000341768104757
25.680000000000000   0.002548544501447   -0.000336063595265
25.690000000000001   0.002534694809780   -0.000330271600930
25.699999999999999   0.002521402932374   -0.000324408894214
25.710000000000001   0.002508650217425   -0.000318490613736
25.719999999999999   0.002496417521743   -0.000312530340929
25.730000000000000   0.002484686184954   -0.000306540182441
25.739999999999998   0.002473437599358   -0.000300530750015
25.750000000000000   0.002462653364608   -0.000294511235022
25.760000000000002   0.002452315780131   -0.000288489448808
25.770000000000000   0.002442407121328   -0.000282471862338
25.780000000000001   0.002432910348025   -0.000276463665230
25.789999999999999   0.002423808908727   -0.000270468769843
25.800000000000001   0.002415086626880   -0.000264489955956
25.809999999999999   0.002406728257610   -0.000258528789289
25.820000000000000   0.002398719195687   -0.000252585765936
25.829999999999998   0.002391045242577   -0.000246660320574
25.840000000000000   0.002383693302257   -0.000240750902635
25.850000000000001   0.002376650961903   -0.000234855022731
25.859999999999999   0.002369906741152   -0.000228969254793
25.870000000000001   0.002363450049528   -0.000223089404647
25.879999999999999   0.002357315084766   -0.000217413884940
25.890000000000001   0.002351361953844   -0.000211326794867
25.899999999999999   0.002345714526719   -0.000205432026090
25.910000000000000   0.002340322343855   -0.000199519289960
25.920000000000002   0.002335180414096   -0.000193581206466
25.930000000000000   0.002330284444179   -0.000187609991713
25.940000000000001   0.002325639406482   -0.000181684776378
25.949999999999999   0.002321219885252   -0.000175535390975
25.960000000000001   0.002317049144683   -0.000169415102973
25.969999999999999   0.002313160354097   -0.000163350809443
25.980000000000000   0.002309434149335   -0.000156965532587
25.989999999999998   0.002305995637809   -0.000150619148197
26.000000000000000   0.002302808340270   -0.000144180549382
26.010000000000002   0.002299878332879   -0.000137641736777
26.020000000000000   0.002297212776280   -0.000130995079082
26.030000000000001   0.002294819715920   -0.000124233418891
26.039999999999999   0.002292708722269   -0.000117350178375
26.050000000000001   0.002290890461072   -0.000110339433347
26.059999999999999   0.002289376709890   -0.000103196022365
26.070000000000000   0.002288180339752   -0.000095915621163
26.079999999999998   0.002287315084221   -0.000088494828991
26.090000000000000   0.002286795744555   -0.000080931245663
26.100000000000001   0.002286638296659   -0.000073223559909
26.109999999999999   0.002286859017555   -0.000065371609218
26.120000000000001   0.002287475422440   -0.000057376465744
26.129999999999999   0.002288505353802   -0.000049240473396
26.140000000000001   0.002289967507837   -0.000040967336662
26.149999999999999   0.002291881137518   -0.000032562156296
26.160000000000000   0.002294265655762   -0.000024031479048
26.170000000000002   0.002297141218242   -0.000015383340448
26.180000000000000   0.002300527611073   -0.000006627313062
26.190000000000001   0.002304445539529    0.000002225476732
26.199999999999999   0.002308915196589    0.000011162308288
26.210000000000001   0.002313957203018    0.000020168853451
26.219999999999999   0.002319591586297    0.000029229149902
26.230000000000000   0.002325838426608    0.000038325594225
26.239999999999998   0.002332717658926    0.000047438931653
26.250000000000000   0.002340248449192    0.000056548243920
26.260000000000002   0.002348449732536    0.000065630955764
26.270000000000000   0.002357339723981    0.000074662831370
26.280000000000001   0.002366935929078    0.000083617984214
26.289999999999999   0.002377255287019    0.000092468868604
26.300000000000001   0.002388313391262    0.000101186315651
26.309999999999999   0.002400125592822    0.000109739527930
26.320000000000000   0.002412705268743    0.000118096101104
26.329999999999998   0.002426065284167    0.000126222033378
26.340000000000000   0.002440217078354    0.000134081764928
26.350000000000001   0.002455170468323    0.000141638188805
26.359999999999999   0.002470934216922    0.000148852680358
26.370000000000001   0.002487463142414    0.000155648788269
26.379999999999999   0.002504917954518    0.000162093999979
26.390000000000001   0.002523146834388    0.000168036298695
26.399999999999999   0.002542202724893    0.000173467715700
26.410000000000000   0.002562085109426    0.000178342605076
26.420000000000002   0.002582791247624    0.000182614076491
26.430000000000000   0.002604316119075    0.000186234046800
26.440000000000001   0.002626651937538    0.000189153325840
26.449999999999999   0.002649788590755    0.000191321697702
26.460000000000001   0.002673713260039    0.000192688012696
26.469999999999999   0.002698410211830    0.000193200289128
26.480000000000000   0.002723860523850    0.000192805864449
26.489999999999998   0.002750042498385    0.000191451495741
26.500000000000000   0.002776930705050    0.000189083537527
26.510000000000002   0.002804496534029    0.000185648101933
26.520000000000000   0.002832707594380    0.000181091238326
26.530000000000001   0.002861528059399    0.000175359154811
26.539999999999999   0.002890917801791    0.000168398461021
26.550000000000001   0.002920833040474    0.000160156360381
26.559999999999999   0.002951232800018    0.000150548118446
26.570000000000000   0.002982044405007    0.000139621681914
26.579999999999998   0.003013231777497    0.000127229267883
26.590000000000000   0.003044727422749    0.000113356441317
26.600000000000001   0.003076466265227    0.000097958103872
26.609999999999999   0.003108378824503    0.000080991756752
26.620000000000001   0.003140391275967    0.000062417872676
26.629999999999999   0.003172425818981    0.000042200335844
26.640000000000001   0.003204399879499    0.000020306858123
26.649999999999999   0.003236227460501   -0.000003290583404
26.660000000000000   0.003267818439318   -0.000028615304752
26.670000000000002   0.003299079112972   -0.000055685469373
26.680000000000000   0.003329912421758   -0.000084513647941
26.690000000000001   0.003360218550750   -0.000115106403039
26.699999999999999   0.003389894892088   -0.000147463850250
26.710000000000001   0.003418836801509   -0.000181579305025
26.719999999999999   0.003446938179977   -0.000217438894980
26.730000000000000   0.003474091502087   -0.000255021241355
26.739999999999998   0.003500189126789   -0.000294297253592
26.750000000000000   0.003525123503509   -0.000335229792583
26.760000000000002   0.003548787929176   -0.000377773631728
26.770000000000000   0.003571077117669   -0.000421875302361
26.780000000000001   0.003591888629550   -0.000467473082917
26.789999999999999   0.003611123059616   -0.000514497096545
26.800000000000001   0.003628684102498   -0.000562869487042
26.809999999999999   0.003644481518013   -0.000612504527603
26.820000000000000   0.003658429693086   -0.000663309122762
26.829999999999998   0.003670448844351   -0.000715183099089
26.840000000000000   0.003680466883474   -0.000768019709898
26.850000000000001   0.003688419118080   -0.000821706339353
26.859999999999999   0.003694248746261   -0.000876124958412
26.870000000000001   0.003697907688278   -0.000931153074004
26.879999999999999   0.003699356768395   -0.000986664292459
26.890000000000001   0.003698566981998   -0.001042529472061
26.899999999999999   0.003695518759073   -0.001098617302526
26.910000000000000   0.003690201757629   -0.001154795407537
26.920000000000002   0.003682616643234   -0.001210931060603
26.930000000000000   0.003672773391795   -0.001266892381740
26.940000000000001   0.003660691838426   -0.001322548978414
26.949999999999999   0.003646401803066   -0.001377773188329
26.960000000000001   0.003629941415143   -0.001432440611429
26.969999999999999   0.003611358665249   -0.001486430835157
26.980000000000000   0.003590708996389   -0.001539628571585
26.989999999999998   0.003568056174046   -0.001591924109412
27.000000000000000   0.003543470524834   -0.001643213845491
27.010000000000002   0.003517029153543   -0.001693400828936
27.020000000000000   0.003488814498743   -0.001742395178072
27.030000000000001   0.003458914026202   -0.001790114769685
27.039999999999999   0.003427419443205   -0.001836484782763
27.050000000000001   0.003394425976641   -0.001881438594994
27.059999999999999   0.003360030945387   -0.001924917264127
27.070000000000000   0.003324333956134   -0.001966870234385
27.079999999999998   0.003287435842727   -0.002007254438147
27.090000000000000   0.003249437428034   -0.002046034587578
27.100000000000001   0.003210439736392   -0.002083183223654
27.109999999999999   0.003170543017407   -0.002118679950114
27.120000000000001   0.003129845831450   -0.002152511442091
27.129999999999999   0.003088445275981   -0.002184670875273
27.140000000000001   0.003046435839474   -0.002215157917328
27.149999999999999   0.003003909455649   -0.002243977774936
27.160000000000000   0.002960955004568   -0.002271141417628
27.170000000000002   0.002917658215768   -0.002296664639315
27.180000000000000   0.002874100848873   -0.002320567805212
27.190000000000001   0.002830361305645   -0.002342875419070
27.199999999999999   0.002786513737114   -0.002363615720879
27.210000000000001   0.002742628698560   -0.002382820055736
27.219999999999999   0.002698772211397   -0.002400522898412
27.230000000000000   0.002655006865597   -0.002416760927802
27.239999999999998   0.002611390499920   -0.002431573153757
27.250000000000000   0.002567977501106   -0.002445000073022
27.260000000000002   0.002524817859502   -0.002457083763923
27.270000000000000   0.002481957943753   -0.002467867219501
27.280000000000001   0.002439440266282   -0.002477394587108
27.289999999999999   0.002397303871846   -0.002485710108290
27.300000000000001   0.002355583920196   -0.002492858533915
27.309999999999999   0.002314312496132   -0.002498884676370
27.320000000000000   0.002273518426503   -0.002503833261435
27.329999999999998   0.002233227182917   -0.002507748555075
27.340000000000000   0.002193461906478   -0.002510674600694
27.350000000000001   0.002154242538286   -0.002512654714581
27.359999999999999   0.002115586505474   -0.002513731429016
27.370000000000001   0.002077508810012   -0.002513946554789
27.379999999999999   0.002040022391906   -0.002513340904974
27.390000000000001   0.002003137788368   -0.002511954610040
27.399999999999999   0.001966863712295   -0.002509826470503
27.410000000000000   0.001931207058001   -0.002506994205039
27.420000000000002   0.001896172834454   -0.002503494516792
27.430000000000000   0.001861764868442   -0.002499363068025
27.440000000000001   0.001827985125486   -0.002494634120571
27.449999999999999   0.001794834672625   -0.002489341041970
27.460000000000001   0.001762313017716   -0.002483515648076
27.469999999999999   0.001730418745999   -0.002477189159791
27.480000000000000   0.001699149602981   -0.002470391006324
27.489999999999998   0.001668502157898   -0.002463149927132
27.500000000000000   0.001638472357957   -0.002455493441503
27.510000000000002   0.001609055272726   -0.002447447756030
27.520000000000000   0.001580245369898   -0.002439038295470
27.530000000000001   0.001552036736152   -0.002430289283019
27.539999999999999   0.001524422618169   -0.002421223844425
27.550000000000001   0.001497396172825   -0.002411864195922
27.559999999999999   0.001470949832568   -0.002402231688134
27.570000000000000   0.001445075919548   -0.002392346579055
27.579999999999998   0.001419766294869   -0.002382228362211
27.590000000000000   0.001395012653279   -0.002371895647367
27.600000000000001   0.001370806487597   -0.002361365865547
27.609999999999999   0.001347139074957   -0.002350656251347
27.620000000000001   0.001324001559517   -0.002339782990689
27.629999999999999   0.001301384987439   -0.002328761196615
27.640000000000001   0.001279280310031   -0.002317605754346
27.649999999999999   0.001257678250724   -0.002306330779854
27.660000000000000   0.001236569844755   -0.002294949358473
27.670000000000002   0.001215945783547   -0.002283474495091
27.680000000000000   0.001195796840346   -0.002271918389523
27.690000000000001   0.001176113871536   -0.002260292426575
27.699999999999999   0.001156887554617   -0.002248607737305
27.710000000000001   0.001138108756167   -0.002236874950401
27.719999999999999   0.001119768361603   -0.002225103854502
27.730000000000000   0.001101836336006   -0.002213308292839
27.739999999999998   0.001084366619558   -0.002201484971984
27.750000000000000   0.001067287138767   -0.002189654904295
27.760000000000002   0.001050610033529   -0.002177822136791
27.770000000000000   0.001034326466401   -0.002165994652702
27.780000000000001   0.001018427665552   -0.002154179859782
27.789999999999999   0.001002904819161   -0.002142384740140
27.800000000000001   0.000987749447807   -0.002130616188095
27.809999999999999   0.000972952802779   -0.002118880559561
27.820000000000000   0.000958506609701   -0.002107183838288
27.829999999999998   0.000944402368891   -0.002095531972506
27.840000000000000   0.000930631681525   -0.002083930239735
27.850000000000001   0.000917186477340   -0.002072383833501
27.859999999999999   0.000904058450597   -0.002060897703276
27.870000000000001   0.000891239615224   -0.002049476411299
27.879999999999999   0.000878721973620   -0.002038124364196
27.890000000000001   0.000866497501260   -0.002026845471863
27.899999999999999   0.000854558523354   -0.002015643708440
27.910000000000000   0.000842897154970   -0.002004522662578
27.920000000000002   0.000831505800578   -0.001993485600814
27.930000000000000   0.000820376858644   -0.001982535660207
27.940000000000001   0.000809502928115   -0.001971675635871
27.949999999999999   0.000798876496405   -0.001960908485726
27.960000000000001   0.000788490225889   -0.001950236282434
27.969999999999999   0.000778336932426   -0.001939661423305
27.980000000000000   0.000768409484706   -0.001929185885237
27.989999999999998   0.000758700812782   -0.001918811516133
28.000000000000000   0.000749203972316   -0.001908539760689
