-0.495, -0.003465, 5.903
-0.495, -0.003395, 17.7
-0.495, -0.003325, 29.49
-0.495, -0.003255, 41.24
-0.495, -0.003185, 52.95
-0.495, -0.003115, 64.61
-0.495, -0.003045, 76.21
-0.495, -0.002975, 87.73
-0.495, -0.002905, 99.17
-0.495, -0.002835, 110.5
-0.495, -0.002765, 121.7
-0.495, -0.002695, 132.8
-0.495, -0.002625, 143.8
-0.495, -0.002555, 154.7
-0.495, -0.002485, 165.3
-0.495, -0.002415, 175.9
-0.495, -0.002345, 186.2
-0.495, -0.002275, 196.4
-0.495, -0.002205, 206.3
-0.495, -0.002135, 216.1
-0.495, -0.002065, 225.6
-0.495, -0.001995, 235
-0.495, -0.001925, 244.1
-0.495, -0.001855, 252.9
-0.495, -0.001785, 261.5
-0.495, -0.001715, 269.9
-0.495, -0.001645, 278
-0.495, -0.001575, 285.8
-0.495, -0.001505, 293.3
-0.495, -0.001435, 300.5
-0.495, -0.001365, 307.5
-0.495, -0.001295, 314.1
-0.495, -0.001225, 320.4
-0.495, -0.001155, 326.4
-0.495, -0.001085, 332.1
-0.495, -0.001015, 337.5
-0.495, -0.000945, 342.5
-0.495, -0.000875, 347.2
-0.495, -0.000805, 351.5
-0.495, -0.000735, 355.5
-0.495, -0.000665, 359.2
-0.495, -0.000595, 362.5
-0.495, -0.000525, 365.4
-0.495, -0.000455, 368
-0.495, -0.000385, 370.2
-0.495, -0.000315, 372.1
-0.495, -0.000245, 373.5
-0.495, -0.000175, 374.7
-0.495, -0.000105, 375.4
-0.495, -3.5e-05, 375.8
-0.495, 3.5e-05, 375.8
-0.495, 0.000105, 375.4
-0.495, 0.000175, 374.7
-0.495, 0.000245, 373.5
-0.495, 0.000315, 372.1
-0.495, 0.000385, 370.2
-0.495, 0.000455, 368
-0.495, 0.000525, 365.4
-0.495, 0.000595, 362.5
-0.495, 0.000665, 359.2
-0.495, 0.000735, 355.5
-0.495, 0.000805, 351.5
-0.495, 0.000875, 347.2
-0.495, 0.000945, 342.5
-0.495, 0.001015, 337.5
-0.495, 0.001085, 332.1
-0.495, 0.001155, 326.4
-0.495, 0.001225, 320.4
-0.495, 0.001295, 314.1
-0.495, 0.001365, 307.5
-0.495, 0.001435, 300.5
-0.495, 0.001505, 293.3
-0.495, 0.001575, 285.8
-0.495, 0.001645, 278
-0.495, 0.001715, 269.9
-0.495, 0.001785, 261.5
-0.495, 0.001855, 252.9
-0.495, 0.001925, 244.1
-0.495, 0.001995, 235
-0.495, 0.002065, 225.6
-0.495, 0.002135, 216.1
-0.495, 0.002205, 206.3
-0.495, 0.002275, 196.4
-0.495, 0.002345, 186.2
-0.495, 0.002415, 175.9
-0.495, 0.002485, 165.3
-0.495, 0.002555, 154.7
-0.495, 0.002625, 143.8
-0.495, 0.002695, 132.8
-0.495, 0.002765, 121.7
-0.495, 0.002835, 110.5
-0.495, 0.002905, 99.17
-0.495, 0.002975, 87.73
-0.495, 0.003045, 76.21
-0.495, 0.003115, 64.61
-0.495, 0.003185, 52.95
-0.495, 0.003255, 41.24
-0.495, 0.003325, 29.49
-0.495, 0.003395, 17.7
-0.495, 0.003465, 5.903
-0.485, -0.003465, 5.903
-0.485, -0.003395, 17.7
-0.485, -0.003325, 29.49
-0.485, -0.003255, 41.24
-0.485, -0.003185, 52.95
-0.485, -0.003115, 64.61
-0.485, -0.003045, 76.21
-0.485, -0.002975, 87.73
-0.485, -0.002905, 99.17
-0.485, -0.002835, 110.5
-0.485, -0.002765, 121.7
-0.485, -0.002695, 132.8
-0.485, -0.002625, 143.8
-0.485, -0.002555, 154.7
-0.485, -0.002485, 165.3
-0.485, -0.002415, 175.9
-0.485, -0.002345, 186.2
-0.485, -0.002275, 196.4
-0.485, -0.002205, 206.3
-0.485, -0.002135, 216.1
-0.485, -0.002065, 225.6
-0.485, -0.001995, 235
-0.485, -0.001925, 244.1
-0.485, -0.001855, 252.9
-0.485, -0.001785, 261.5
-0.485, -0.001715, 269.9
-0.485, -0.001645, 278
-0.485, -0.001575, 285.8
-0.485, -0.001505, 293.3
-0.485, -0.001435, 300.5
-0.485, -0.001365, 307.5
-0.485, -0.001295, 314.1
-0.485, -0.001225, 320.4
-0.485, -0.001155, 326.4
-0.485, -0.001085, 332.1
-0.485, -0.001015, 337.5
-0.485, -0.000945, 342.5
-0.485, -0.000875, 347.2
-0.485, -0.000805, 351.5
-0.485, -0.000735, 355.5
-0.485, -0.000665, 359.2
-0.485, -0.000595, 362.5
-0.485, -0.000525, 365.4
-0.485, -0.000455, 368
-0.485, -0.000385, 370.2
-0.485, -0.000315, 372.1
-0.485, -0.000245, 373.5
-0.485, -0.000175, 374.7
-0.485, -0.000105, 375.4
-0.485, -3.5e-05, 375.8
-0.485, 3.5e-05, 375.8
-0.485, 0.000105, 375.4
-0.485, 0.000175, 374.7
-0.485, 0.000245, 373.5
-0.485, 0.000315, 372.1
-0.485, 0.000385, 370.2
-0.485, 0.000455, 368
-0.485, 0.000525, 365.4
-0.485, 0.000595, 362.5
-0.485, 0.000665, 359.2
-0.485, 0.000735, 355.5
-0.485, 0.000805, 351.5
-0.485, 0.000875, 347.2
-0.485, 0.000945, 342.5
-0.485, 0.001015, 337.5
-0.485, 0.001085, 332.1
-0.485, 0.001155, 326.4
-0.485, 0.001225, 320.4
-0.485, 0.001295, 314.1
-0.485, 0.001365, 307.5
-0.485, 0.001435, 300.5
-0.485, 0.001505, 293.3
-0.485, 0.001575, 285.8
-0.485, 0.001645, 278
-0.485, 0.001715, 269.9
-0.485, 0.001785, 261.5
-0.485, 0.001855, 252.9
-0.485, 0.001925, 244.1
-0.485, 0.001995, 235
-0.485, 0.002065, 225.6
-0.485, 0.002135, 216.1
-0.485, 0.002205, 206.3
-0.485, 0.002275, 196.4
-0.485, 0.002345, 186.2
-0.485, 0.002415, 175.9
-0.485, 0.002485, 165.3
-0.485, 0.002555, 154.7
-0.485, 0.002625, 143.8
-0.485, 0.002695, 132.8
-0.485, 0.002765, 121.7
-0.485, 0.002835, 110.5
-0.485, 0.002905, 99.17
-0.485, 0.002975, 87.73
-0.485, 0.003045, 76.21
-0.485, 0.003115, 64.61
-0.485, 0.003185, 52.95
-0.485, 0.003255, 41.24
-0.485, 0.003325, 29.49
-0.485, 0.003395, 17.7
-0.485, 0.003465, 5.903
-0.475, -0.003465, 5.903
-0.475, -0.003395, 17.7
-0.475, -0.003325, 29.49
-0.475, -0.003255, 41.24
-0.475, -0.003185, 52.95
-0.475, -0.003115, 64.61
-0.475, -0.003045, 76.21
-0.475, -0.002975, 87.73
-0.475, -0.002905, 99.17
-0.475, -0.002835, 110.5
-0.475, -0.002765, 121.7
-0.475, -0.002695, 132.8
-0.475, -0.002625, 143.8
-0.475, -0.002555, 154.7
-0.475, -0.002485, 165.3
-0.475, -0.002415, 175.9
-0.475, -0.002345, 186.2
-0.475, -0.002275, 196.4
-0.475, -0.002205, 206.3
-0.475, -0.002135, 216.1
-0.475, -0.002065, 225.6
-0.475, -0.001995, 235
-0.475, -0.001925, 244.1
-0.475, -0.001855, 252.9
-0.475, -0.001785, 261.5
-0.475, -0.001715, 269.9
-0.475, -0.001645, 278
-0.475, -0.001575, 285.8
-0.475, -0.001505, 293.3
-0.475, -0.001435, 300.5
-0.475, -0.001365, 307.5
-0.475, -0.001295, 314.1
-0.475, -0.001225, 320.4
-0.475, -0.001155, 326.4
-0.475, -0.001085, 332.1
-0.475, -0.001015, 337.5
-0.475, -0.000945, 342.5
-0.475, -0.000875, 347.2
-0.475, -0.000805, 351.5
-0.475, -0.000735, 355.5
-0.475, -0.000665, 359.2
-0.475, -0.000595, 362.5
-0.475, -0.000525, 365.4
-0.475, -0.000455, 368
-0.475, -0.000385, 370.2
-0.475, -0.000315, 372.1
-0.475, -0.000245, 373.5
-0.475, -0.000175, 374.7
-0.475, -0.000105, 375.4
-0.475, -3.5e-05, 375.8
-0.475, 3.5e-05, 375.8
-0.475, 0.000105, 375.4
-0.475, 0.000175, 374.7
-0.475, 0.000245, 373.5
-0.475, 0.000315, 372.1
-0.475, 0.000385, 370.2
-0.475, 0.000455, 368
-0.475, 0.000525, 365.4
-0.475, 0.000595, 362.5
-0.475, 0.000665, 359.2
-0.475, 0.000735, 355.5
-0.475, 0.000805, 351.5
-0.475, 0.000875, 347.2
-0.475, 0.000945, 342.5
-0.475, 0.001015, 337.5
-0.475, 0.001085, 332.1
-0.475, 0.001155, 326.4
-0.475, 0.001225, 320.4
-0.475, 0.001295, 314.1
-0.475, 0.001365, 307.5
-0.475, 0.001435, 300.5
-0.475, 0.001505, 293.3
-0.475, 0.001575, 285.8
-0.475, 0.001645, 278
-0.475, 0.001715, 269.9
-0.475, 0.001785, 261.5
-0.475, 0.001855, 252.9
-0.475, 0.001925, 244.1
-0.475, 0.001995, 235
-0.475, 0.002065, 225.6
-0.475, 0.002135, 216.1
-0.475, 0.002205, 206.3
-0.475, 0.002275, 196.4
-0.475, 0.002345, 186.2
-0.475, 0.002415, 175.9
-0.475, 0.002485, 165.3
-0.475, 0.002555, 154.7
-0.475, 0.002625, 143.8
-0.475, 0.002695, 132.8
-0.475, 0.002765, 121.7
-0.475, 0.002835, 110.5
-0.475, 0.002905, 99.17
-0.475, 0.002975, 87.73
-0.475, 0.003045, 76.21
-0.475, 0.003115, 64.61
-0.475, 0.003185, 52.95
-0.475, 0.003255, 41.24
-0.475, 0.003325, 29.49
-0.475, 0.003395, 17.7
-0.475, 0.003465, 5.903
-0.465, -0.003465, 5.903
-0.465, -0.003395, 17.7
-0.465, -0.003325, 29.49
-0.465, -0.003255, 41.24
-0.465, -0.003185, 52.95
-0.465, -0.003115, 64.61
-0.465, -0.003045, 76.21
-0.465, -0.002975, 87.73
-0.465, -0.002905, 99.17
-0.465, -0.002835, 110.5
-0.465, -0.002765, 121.7
-0.465, -0.002695, 132.8
-0.465, -0.002625, 143.8
-0.465, -0.002555, 154.7
-0.465, -0.002485, 165.3
-0.465, -0.002415, 175.9
-0.465, -0.002345, 186.2
-0.465, -0.002275, 196.4
-0.465, -0.002205, 206.3
-0.465, -0.002135, 216.1
-0.465, -0.002065, 225.6
-0.465, -0.001995, 235
-0.465, -0.001925, 244.1
-0.465, -0.001855, 252.9
-0.465, -0.001785, 261.5
-0.465, -0.001715, 269.9
-0.465, -0.001645, 278
-0.465, -0.001575, 285.8
-0.465, -0.001505, 293.3
-0.465, -0.001435, 300.5
-0.465, -0.001365, 307.5
-0.465, -0.001295, 314.1
-0.465, -0.001225, 320.4
-0.465, -0.001155, 326.4
-0.465, -0.001085, 332.1
-0.465, -0.001015, 337.5
-0.465, -0.000945, 342.5
-0.465, -0.000875, 347.2
-0.465, -0.000805, 351.5
-0.465, -0.000735, 355.5
-0.465, -0.000665, 359.2
-0.465, -0.000595, 362.5
-0.465, -0.000525, 365.4
-0.465, -0.000455, 368
-0.465, -0.000385, 370.2
-0.465, -0.000315, 372.1
-0.465, -0.000245, 373.5
-0.465, -0.000175, 374.7
-0.465, -0.000105, 375.4
-0.465, -3.5e-05, 375.8
-0.465, 3.5e-05, 375.8
-0.465, 0.000105, 375.4
-0.465, 0.000175, 374.7
-0.465, 0.000245, 373.5
-0.465, 0.000315, 372.1
-0.465, 0.000385, 370.2
-0.465, 0.000455, 368
-0.465, 0.000525, 365.4
-0.465, 0.000595, 362.5
-0.465, 0.000665, 359.2
-0.465, 0.000735, 355.5
-0.465, 0.000805, 351.5
-0.465, 0.000875, 347.2
-0.465, 0.000945, 342.5
-0.465, 0.001015, 337.5
-0.465, 0.001085, 332.1
-0.465, 0.001155, 326.4
-0.465, 0.001225, 320.4
-0.465, 0.001295, 314.1
-0.465, 0.001365, 307.5
-0.465, 0.001435, 300.5
-0.465, 0.001505, 293.3
-0.465, 0.001575, 285.8
-0.465, 0.001645, 278
-0.465, 0.001715, 269.9
-0.465, 0.001785, 261.5
-0.465, 0.001855, 252.9
-0.465, 0.001925, 244.1
-0.465, 0.001995, 235
-0.465, 0.002065, 225.6
-0.465, 0.002135, 216.1
-0.465, 0.002205, 206.3
-0.465, 0.002275, 196.4
-0.465, 0.002345, 186.2
-0.465, 0.002415, 175.9
-0.465, 0.002485, 165.3
-0.465, 0.002555, 154.7
-0.465, 0.002625, 143.8
-0.465, 0.002695, 132.8
-0.465, 0.002765, 121.7
-0.465, 0.002835, 110.5
-0.465, 0.002905, 99.17
-0.465, 0.002975, 87.73
-0.465, 0.003045, 76.21
-0.465, 0.003115, 64.61
-0.465, 0.003185, 52.95
-0.465, 0.003255, 41.24
-0.465, 0.003325, 29.49
-0.465, 0.003395, 17.7
-0.465, 0.003465, 5.903
-0.455, -0.003465, 5.903
-0.455, -0.003395, 17.7
-0.455, -0.003325, 29.49
-0.455, -0.003255, 41.24
-0.455, -0.003185, 52.95
-0.455, -0.003115, 64.61
-0.455, -0.003045, 76.21
-0.455, -0.002975, 87.73
-0.455, -0.002905, 99.17
-0.455, -0.002835, 110.5
-0.455, -0.002765, 121.7
-0.455, -0.002695, 132.8
-0.455, -0.002625, 143.8
-0.455, -0.002555, 154.7
-0.455, -0.002485, 165.3
-0.455, -0.002415, 175.9
-0.455, -0.002345, 186.2
-0.455, -0.002275, 196.4
-0.455, -0.002205, 206.3
-0.455, -0.002135, 216.1
-0.455, -0.002065, 225.6
-0.455, -0.001995, 235
-0.455, -0.001925, 244.1
-0.455, -0.001855, 252.9
-0.455, -0.001785, 261.5
-0.455, -0.001715, 269.9
-0.455, -0.001645, 278
-0.455, -0.001575, 285.8
-0.455, -0.001505, 293.3
-0.455, -0.001435, 300.5
-0.455, -0.001365, 307.5
-0.455, -0.001295, 314.1
-0.455, -0.001225, 320.4
-0.455, -0.001155, 326.4
-0.455, -0.001085, 332.1
-0.455, -0.001015, 337.5
-0.455, -0.000945, 342.5
-0.455, -0.000875, 347.2
-0.455, -0.000805, 351.5
-0.455, -0.000735, 355.5
-0.455, -0.000665, 359.2
-0.455, -0.000595, 362.5
-0.455, -0.000525, 365.4
-0.455, -0.000455, 368
-0.455, -0.000385, 370.2
-0.455, -0.000315, 372.1
-0.455, -0.000245, 373.5
-0.455, -0.000175, 374.7
-0.455, -0.000105, 375.4
-0.455, -3.5e-05, 375.8
-0.455, 3.5e-05, 375.8
-0.455, 0.000105, 375.4
-0.455, 0.000175, 374.7
-0.455, 0.000245, 373.5
-0.455, 0.000315, 372.1
-0.455, 0.000385, 370.2
-0.455, 0.000455, 368
-0.455, 0.000525, 365.4
-0.455, 0.000595, 362.5
-0.455, 0.000665, 359.2
-0.455, 0.000735, 355.5
-0.455, 0.000805, 351.5
-0.455, 0.000875, 347.2
-0.455, 0.000945, 342.5
-0.455, 0.001015, 337.5
-0.455, 0.001085, 332.1
-0.455, 0.001155, 326.4
-0.455, 0.001225, 320.4
-0.455, 0.001295, 314.1
-0.455, 0.001365, 307.5
-0.455, 0.001435, 300.5
-0.455, 0.001505, 293.3
-0.455, 0.001575, 285.8
-0.455, 0.001645, 278
-0.455, 0.001715, 269.9
-0.455, 0.001785, 261.5
-0.455, 0.001855, 252.9
-0.455, 0.001925, 244.1
-0.455, 0.001995, 235
-0.455, 0.002065, 225.6
-0.455, 0.002135, 216.1
-0.455, 0.002205, 206.3
-0.455, 0.002275, 196.4
-0.455, 0.002345, 186.2
-0.455, 0.002415, 175.9
-0.455, 0.002485, 165.3
-0.455, 0.002555, 154.7
-0.455, 0.002625, 143.8
-0.455, 0.002695, 132.8
-0.455, 0.002765, 121.7
-0.455, 0.002835, 110.5
-0.455, 0.002905, 99.17
-0.455, 0.002975, 87.73
-0.455, 0.003045, 76.21
-0.455, 0.003115, 64.61
-0.455, 0.003185, 52.95
-0.455, 0.003255, 41.24
-0.455, 0.003325, 29.49
-0.455, 0.003395, 17.7
-0.455, 0.003465, 5.903
-0.445, -0.003465, 5.903
-0.445, -0.003395, 17.7
-0.445, -0.003325, 29.49
-0.445, -0.003255, 41.24
-0.445, -0.003185, 52.95
-0.445, -0.003115, 64.61
-0.445, -0.003045, 76.21
-0.445, -0.002975, 87.73
-0.445, -0.002905, 99.17
-0.445, -0.002835, 110.5
-0.445, -0.002765, 121.7
-0.445, -0.002695, 132.8
-0.445, -0.002625, 143.8
-0.445, -0.002555, 154.7
-0.445, -0.002485, 165.3
-0.445, -0.002415, 175.9
-0.445, -0.002345, 186.2
-0.445, -0.002275, 196.4
-0.445, -0.002205, 206.3
-0.445, -0.002135, 216.1
-0.445, -0.002065, 225.6
-0.445, -0.001995, 235
-0.445, -0.001925, 244.1
-0.445, -0.001855, 252.9
-0.445, -0.001785, 261.5
-0.445, -0.001715, 269.9
-0.445, -0.001645, 278
-0.445, -0.001575, 285.8
-0.445, -0.001505, 293.3
-0.445, -0.001435, 300.5
-0.445, -0.001365, 307.5
-0.445, -0.001295, 314.1
-0.445, -0.001225, 320.4
-0.445, -0.001155, 326.4
-0.445, -0.001085, 332.1
-0.445, -0.001015, 337.5
-0.445, -0.000945, 342.5
-0.445, -0.000875, 347.2
-0.445, -0.000805, 351.5
-0.445, -0.000735, 355.5
-0.445, -0.000665, 359.2
-0.445, -0.000595, 362.5
-0.445, -0.000525, 365.4
-0.445, -0.000455, 368
-0.445, -0.000385, 370.2
-0.445, -0.000315, 372.1
-0.445, -0.000245, 373.5
-0.445, -0.000175, 374.7
-0.445, -0.000105, 375.4
-0.445, -3.5e-05, 375.8
-0.445, 3.5e-05, 375.8
-0.445, 0.000105, 375.4
-0.445, 0.000175, 374.7
-0.445, 0.000245, 373.5
-0.445, 0.000315, 372.1
-0.445, 0.000385, 370.2
-0.445, 0.000455, 368
-0.445, 0.000525, 365.4
-0.445, 0.000595, 362.5
-0.445, 0.000665, 359.2
-0.445, 0.000735, 355.5
-0.445, 0.000805, 351.5
-0.445, 0.000875, 347.2
-0.445, 0.000945, 342.5
-0.445, 0.001015, 337.5
-0.445, 0.001085, 332.1
-0.445, 0.001155, 326.4
-0.445, 0.001225, 320.4
-0.445, 0.001295, 314.1
-0.445, 0.001365, 307.5
-0.445, 0.001435, 300.5
-0.445, 0.001505, 293.3
-0.445, 0.001575, 285.8
-0.445, 0.001645, 278
-0.445, 0.001715, 269.9
-0.445, 0.001785, 261.5
-0.445, 0.001855, 252.9
-0.445, 0.001925, 244.1
-0.445, 0.001995, 235
-0.445, 0.002065, 225.6
-0.445, 0.002135, 216.1
-0.445, 0.002205, 206.3
-0.445, 0.002275, 196.4
-0.445, 0.002345, 186.2
-0.445, 0.002415, 175.9
-0.445, 0.002485, 165.3
-0.445, 0.002555, 154.7
-0.445, 0.002625, 143.8
-0.445, 0.002695, 132.8
-0.445, 0.002765, 121.7
-0.445, 0.002835, 110.5
-0.445, 0.002905, 99.17
-0.445, 0.002975, 87.73
-0.445, 0.003045, 76.21
-0.445, 0.003115, 64.61
-0.445, 0.003185, 52.95
-0.445, 0.003255, 41.24
-0.445, 0.003325, 29.49
-0.445, 0.003395, 17.7
-0.445, 0.003465, 5.903
-0.435, -0.003465, 5.903
-0.435, -0.003395, 17.7
-0.435, -0.003325, 29.49
-0.435, -0.003255, 41.24
-0.435, -0.003185, 52.95
-0.435, -0.003115, 64.61
-0.435, -0.003045, 76.21
-0.435, -0.002975, 87.73
-0.435, -0.002905, 99.17
-0.435, -0.002835, 110.5
-0.435, -0.002765, 121.7
-0.435, -0.002695, 132.8
-0.435, -0.002625, 143.8
-0.435, -0.002555, 154.7
-0.435, -0.002485, 165.3
-0.435, -0.002415, 175.9
-0.435, -0.002345, 186.2
-0.435, -0.002275, 196.4
-0.435, -0.002205, 206.3
-0.435, -0.002135, 216.1
-0.435, -0.002065, 225.6
-0.435, -0.001995, 235
-0.435, -0.001925, 244.1
-0.435, -0.001855, 252.9
-0.435, -0.001785, 261.5
-0.435, -0.001715, 269.9
-0.435, -0.001645, 278
-0.435, -0.001575, 285.8
-0.435, -0.001505, 293.3
-0.435, -0.001435, 300.5
-0.435, -0.001365, 307.5
-0.435, -0.001295, 314.1
-0.435, -0.001225, 320.4
-0.435, -0.001155, 326.4
-0.435, -0.001085, 332.1
-0.435, -0.001015, 337.5
-0.435, -0.000945, 342.5
-0.435, -0.000875, 347.2
-0.435, -0.000805, 351.5
-0.435, -0.000735, 355.5
-0.435, -0.000665, 359.2
-0.435, -0.000595, 362.5
-0.435, -0.000525, 365.4
-0.435, -0.000455, 368
-0.435, -0.000385, 370.2
-0.435, -0.000315, 372.1
-0.435, -0.000245, 373.5
-0.435, -0.000175, 374.7
-0.435, -0.000105, 375.4
-0.435, -3.5e-05, 375.8
-0.435, 3.5e-05, 375.8
-0.435, 0.000105, 375.4
-0.435, 0.000175, 374.7
-0.435, 0.000245, 373.5
-0.435, 0.000315, 372.1
-0.435, 0.000385, 370.2
-0.435, 0.000455, 368
-0.435, 0.000525, 365.4
-0.435, 0.000595, 362.5
-0.435, 0.000665, 359.2
-0.435, 0.000735, 355.5
-0.435, 0.000805, 351.5
-0.435, 0.000875, 347.2
-0.435, 0.000945, 342.5
-0.435, 0.001015, 337.5
-0.435, 0.001085, 332.1
-0.435, 0.001155, 326.4
-0.435, 0.001225, 320.4
-0.435, 0.001295, 314.1
-0.435, 0.001365, 307.5
-0.435, 0.001435, 300.5
-0.435, 0.001505, 293.3
-0.435, 0.001575, 285.8
-0.435, 0.001645, 278
-0.435, 0.001715, 269.9
-0.435, 0.001785, 261.5
-0.435, 0.001855, 252.9
-0.435, 0.001925, 244.1
-0.435, 0.001995, 235
-0.435, 0.002065, 225.6
-0.435, 0.002135, 216.1
-0.435, 0.002205, 206.3
-0.435, 0.002275, 196.4
-0.435, 0.002345, 186.2
-0.435, 0.002415, 175.9
-0.435, 0.002485, 165.3
-0.435, 0.002555, 154.7
-0.435, 0.002625, 143.8
-0.435, 0.002695, 132.8
-0.435, 0.002765, 121.7
-0.435, 0.002835, 110.5
-0.435, 0.002905, 99.17
-0.435, 0.002975, 87.73
-0.435, 0.003045, 76.21
-0.435, 0.003115, 64.61
-0.435, 0.003185, 52.95
-0.435, 0.003255, 41.24
-0.435, 0.003325, 29.49
-0.435, 0.003395, 17.7
-0.435, 0.003465, 5.903
-0.425, -0.003465, 5.903
-0.425, -0.003395, 17.7
-0.425, -0.003325, 29.49
-0.425, -0.003255, 41.24
-0.425, -0.003185, 52.95
-0.425, -0.003115, 64.61
-0.425, -0.003045, 76.21
-0.425, -0.002975, 87.73
-0.425, -0.002905, 99.17
-0.425, -0.002835, 110.5
-0.425, -0.002765, 121.7
-0.425, -0.002695, 132.8
-0.425, -0.002625, 143.8
-0.425, -0.002555, 154.7
-0.425, -0.002485, 165.3
-0.425, -0.002415, 175.9
-0.425, -0.002345, 186.2
-0.425, -0.002275, 196.4
-0.425, -0.002205, 206.3
-0.425, -0.002135, 216.1
-0.425, -0.002065, 225.6
-0.425, -0.001995, 235
-0.425, -0.001925, 244.1
-0.425, -0.001855, 252.9
-0.425, -0.001785, 261.5
-0.425, -0.001715, 269.9
-0.425, -0.001645, 278
-0.425, -0.001575, 285.8
-0.425, -0.001505, 293.3
-0.425, -0.001435, 300.5
-0.425, -0.001365, 307.5
-0.425, -0.001295, 314.1
-0.425, -0.001225, 320.4
-0.425, -0.001155, 326.4
-0.425, -0.001085, 332.1
-0.425, -0.001015, 337.5
-0.425, -0.000945, 342.5
-0.425, -0.000875, 347.2
-0.425, -0.000805, 351.5
-0.425, -0.000735, 355.5
-0.425, -0.000665, 359.2
-0.425, -0.000595, 362.5
-0.425, -0.000525, 365.4
-0.425, -0.000455, 368
-0.425, -0.000385, 370.2
-0.425, -0.000315, 372.1
-0.425, -0.000245, 373.5
-0.425, -0.000175, 374.7
-0.425, -0.000105, 375.4
-0.425, -3.5e-05, 375.8
-0.425, 3.5e-05, 375.8
-0.425, 0.000105, 375.4
-0.425, 0.000175, 374.7
-0.425, 0.000245, 373.5
-0.425, 0.000315, 372.1
-0.425, 0.000385, 370.2
-0.425, 0.000455, 368
-0.425, 0.000525, 365.4
-0.425, 0.000595, 362.5
-0.425, 0.000665, 359.2
-0.425, 0.000735, 355.5
-0.425, 0.000805, 351.5
-0.425, 0.000875, 347.2
-0.425, 0.000945, 342.5
-0.425, 0.001015, 337.5
-0.425, 0.001085, 332.1
-0.425, 0.001155, 326.4
-0.425, 0.001225, 320.4
-0.425, 0.001295, 314.1
-0.425, 0.001365, 307.5
-0.425, 0.001435, 300.5
-0.425, 0.001505, 293.3
-0.425, 0.001575, 285.8
-0.425, 0.001645, 278
-0.425, 0.001715, 269.9
-0.425, 0.001785, 261.5
-0.425, 0.001855, 252.9
-0.425, 0.001925, 244.1
-0.425, 0.001995, 235
-0.425, 0.002065, 225.6
-0.425, 0.002135, 216.1
-0.425, 0.002205, 206.3
-0.425, 0.002275, 196.4
-0.425, 0.002345, 186.2
-0.425, 0.002415, 175.9
-0.425, 0.002485, 165.3
-0.425, 0.002555, 154.7
-0.425, 0.002625, 143.8
-0.425, 0.002695, 132.8
-0.425, 0.002765, 121.7
-0.425, 0.002835, 110.5
-0.425, 0.002905, 99.17
-0.425, 0.002975, 87.73
-0.425, 0.003045, 76.21
-0.425, 0.003115, 64.61
-0.425, 0.003185, 52.95
-0.425, 0.003255, 41.24
-0.425, 0.003325, 29.49
-0.425, 0.003395, 17.7
-0.425, 0.003465, 5.903
-0.415, -0.003465, 5.903
-0.415, -0.003395, 17.7
-0.415, -0.003325, 29.49
-0.415, -0.003255, 41.24
-0.415, -0.003185, 52.95
-0.415, -0.003115, 64.61
-0.415, -0.003045, 76.21
-0.415, -0.002975, 87.73
-0.415, -0.002905, 99.17
-0.415, -0.002835, 110.5
-0.415, -0.002765, 121.7
-0.415, -0.002695, 132.8
-0.415, -0.002625, 143.8
-0.415, -0.002555, 154.7
-0.415, -0.002485, 165.3
-0.415, -0.002415, 175.9
-0.415, -0.002345, 186.2
-0.415, -0.002275, 196.4
-0.415, -0.002205, 206.3
-0.415, -0.002135, 216.1
-0.415, -0.002065, 225.6
-0.415, -0.001995, 235
-0.415, -0.001925, 244.1
-0.415, -0.001855, 252.9
-0.415, -0.001785, 261.5
-0.415, -0.001715, 269.9
-0.415, -0.001645, 278
-0.415, -0.001575, 285.8
-0.415, -0.001505, 293.3
-0.415, -0.001435, 300.5
-0.415, -0.001365, 307.5
-0.415, -0.001295, 314.1
-0.415, -0.001225, 320.4
-0.415, -0.001155, 326.4
-0.415, -0.001085, 332.1
-0.415, -0.001015, 337.5
-0.415, -0.000945, 342.5
-0.415, -0.000875, 347.2
-0.415, -0.000805, 351.5
-0.415, -0.000735, 355.5
-0.415, -0.000665, 359.2
-0.415, -0.000595, 362.5
-0.415, -0.000525, 365.4
-0.415, -0.000455, 368
-0.415, -0.000385, 370.2
